kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
_2.ptx 57 : 3072000 169074784 24064 0 0 96000 96000 0 0 
_1.ptx 57 : 5120000 74267648 0 0 0 0 0 0 0 
_2.ptx 58 : 3072000 20013952 0 0 0 0 0 0 0 
_1.ptx 58 : 5120000 55837056 0 0 0 0 0 0 0 
_2.ptx 59 : 3072000 44688448 0 0 0 0 0 0 0 
_1.ptx 59 : 5120000 59270368 0 0 0 0 0 0 0 
_2.ptx 60 : 3072000 48080576 0 0 0 0 0 0 0 
_1.ptx 60 : 5120000 55144128 0 0 0 0 0 0 0 
_2.ptx 61 : 3072000 24883456 0 0 0 0 0 0 0 
_1.ptx 61 : 5120000 562651904 105472 0 0 317368 160000 0 0 
_2.ptx 62 : 3072000 44355072 0 0 0 0 0 0 0 
_1.ptx 62 : 5120000 43478304 0 0 0 0 0 0 0 
_2.ptx 63 : 3072000 33244544 0 0 0 0 0 0 0 
_1.ptx 63 : 5120000 34755232 0 0 0 0 0 0 0 
_2.ptx 64 : 3072000 35374880 0 0 0 0 0 0 0 
_1.ptx 64 : 5120000 28165313 0 0 0 0 0 0 19488 
_2.ptx 65 : 3072000 32741568 0 0 0 0 0 0 0 
_1.ptx 65 : 950991 10042968 0 0 0 0 0 0 0 
_2.ptx 66 : 3072000 368083360 124032 0 0 190432 96000 0 0 
_1.ptx 66 : 950991 7078818 0 0 0 64041 39593 0 0 
_2.ptx 67 : 3072000 25979136 0 0 0 0 0 0 0 
_1.ptx 67 : 950991 8062520 0 0 0 0 0 0 0 
_2.ptx 68 : 3072000 20696192 0 0 0 0 0 0 0 
_1.ptx 68 : 950991 6184624 0 0 0 0 0 0 19371 
_2.ptx 69 : 3072000 16735872 0 0 0 0 0 0 11706 
_1.ptx 69 : 20000 210701 0 0 0 0 0 0 0 
_2.ptx 70 : 572868 6018445 0 0 0 0 0 0 0 
_1.ptx 70 : 20000 2117101 80000 0 0 20000 20000 0 0 
_2.ptx 71 : 572868 6657527 0 0 0 38555 23822 0 0 
_1.ptx 71 : 20000 131757 0 0 0 0 0 0 0 
_2.ptx 72 : 572868 4804372 0 0 0 0 0 0 0 
_1.ptx 72 : 20000 237460 0 0 0 0 0 0 0 
_2.ptx 73 : 572868 3678973 0 0 0 0 0 0 11648 
_1.ptx 73 : 20000 269295 0 0 0 0 0 0 0 
_2.ptx 74 : 12000 125862 0 0 0 0 0 0 0 
_1.ptx 74 : 20000 150960 0 0 0 0 0 0 0 
_2.ptx 75 : 12000 1733083 118144 0 0 12000 12000 0 0 
_1.ptx 75 : 20000 267061 0 0 0 0 0 0 0 
_2.ptx 76 : 12000 91465 0 0 0 0 0 0 0 
_1.ptx 76 : 20000 207816 0 0 0 0 0 0 0 
_2.ptx 77 : 12000 91775 0 0 0 0 0 0 0 
_1.ptx 77 : 20000 225393 0 0 0 0 0 0 0 
_2.ptx 78 : 12000 91422 0 0 0 0 0 0 0 
_1.ptx 78 : 20000 206673 0 0 0 0 0 0 0 
_2.ptx 79 : 12000 91817 0 0 0 0 0 0 0 
_1.ptx 79 : 20000 2509631 209152 0 0 20000 20000 0 0 
_2.ptx 80 : 12000 125809 0 0 0 0 0 0 0 
_1.ptx 80 : 20000 148442 0 0 0 0 0 0 0 
_2.ptx 81 : 12000 131182 28192 0 0 12000 12000 0 0 
_1.ptx 81 : 20000 148515 0 0 0 0 0 0 0 
_2.ptx 82 : 3072000 20077216 0 0 0 0 0 0 0 
_1.ptx 82 : 20000 148517 0 0 0 0 0 0 0 
_2.ptx 83 : 3072000 309601184 48000 0 0 96000 96000 0 0 
_1.ptx 83 : 20000 149142 0 0 0 0 0 0 0 
_2.ptx 84 : 3072000 179351360 24064 0 0 96000 96000 0 0 
_1.ptx 84 : 20000 161364 0 0 0 20000 20000 0 0 
_2.ptx 85 : 3072000 19685024 0 0 0 0 0 0 0 
_1.ptx 85 : 5120000 33850112 0 0 0 0 0 0 0 
_2.ptx 86 : 3072000 42432832 0 0 0 0 0 0 0 
_1.ptx 86 : 5120000 34198240 0 0 0 0 0 0 0 
_2.ptx 87 : 3072000 46604160 0 0 0 0 0 0 0 
_1.ptx 87 : 5120000 211642 0 0 0 0 0 0 0 
_2.ptx 88 : 3072000 24391392 0 0 0 0 0 0 0 
_1.ptx 88 : 5120000 3696722 0 0 0 20000 20000 0 0 
_2.ptx 89 : 3072000 43475744 0 0 0 0 0 0 0 
_1.ptx 89 : 5120000 161505 0 0 0 20000 20000 0 0 
_2.ptx 90 : 3072000 33080992 0 0 0 0 0 0 0 
_1.ptx 90 : 5120000 32711872 0 0 0 0 0 0 0 
_2.ptx 91 : 3072000 35433088 0 0 0 0 0 0 0 
_1.ptx 91 : 5120000 55487392 0 0 0 0 0 0 0 
_2.ptx 92 : 3072000 32856928 0 0 0 0 0 0 0 
_1.ptx 92 : 5120000 64969056 0 0 0 0 0 0 0 
_2.ptx 93 : 3072000 115253312 32000 0 0 190592 96000 0 0 
_1.ptx 93 : 5120000 47066208 0 0 0 0 0 0 0 
_2.ptx 94 : 3072000 26362848 0 0 0 0 0 0 0 
_1.ptx 94 : 5120000 46068416 0 0 0 0 0 0 0 
_2.ptx 95 : 3072000 20700576 0 0 0 0 0 0 0 
_1.ptx 95 : 5120000 22649344 0 0 0 0 0 0 0 
_2.ptx 96 : 3072000 17059451 0 0 0 0 0 0 11749 
_1.ptx 96 : 5120000 44807520 0 0 0 0 0 0 0 
_2.ptx 97 : 581418 6257017 0 0 0 0 0 0 0 
_1.ptx 97 : 5120000 17592928 0 0 0 0 0 0 0 
_2.ptx 98 : 581418 4188494 0 0 0 39069 24136 0 0 
_1.ptx 98 : 2560000 18608864 0 0 0 0 0 0 0 
_2.ptx 99 : 581418 4937343 0 0 0 0 0 0 0 
_2.ptx 100 : 581418 3872985 0 0 0 0 0 0 11637 
_2.ptx 101 : 12000 127545 0 0 0 0 0 0 0 
_2.ptx 102 : 12000 1128338 106624 0 0 12000 12000 0 0 
_2.ptx 103 : 12000 89832 0 0 0 0 0 0 0 
_2.ptx 104 : 12000 89982 0 0 0 0 0 0 0 
_1.ptx 104 : 2560000 332924128 0 0 0 80000 80000 0 0 
_2.ptx 105 : 12000 89632 0 0 0 0 0 0 0 
_1.ptx 105 : 2560000 38874816 0 0 0 80000 80000 0 0 
_2.ptx 106 : 12000 89511 0 0 0 0 0 0 0 
_1.ptx 106 : 2560000 16495648 0 0 0 0 0 0 0 
_2.ptx 107 : 12000 124140 0 0 0 0 0 0 0 
_1.ptx 107 : 2560000 41893472 0 0 0 0 0 0 0 
_2.ptx 108 : 12000 98401 38496 0 0 12000 12000 0 0 
_1.ptx 108 : 2560000 45778464 0 0 0 0 0 0 0 
_2.ptx 109 : 3072000 20743936 0 0 0 0 0 0 0 
_1.ptx 109 : 2560000 21271328 0 0 0 0 0 0 0 
_2.ptx 110 : 3072000 20945600 0 0 0 0 0 0 0 
_1.ptx 110 : 2560000 39278176 0 0 0 0 0 0 0 
_2.ptx 111 : 3072000 125150 0 0 0 0 0 0 0 
_1.ptx 111 : 2560000 29113888 0 0 0 0 0 0 0 
_1.ptx 112 : 2560000 30666048 0 0 0 0 0 0 0 
_2.ptx 112 : 3072000 1680786 0 0 0 12000 12000 0 0 
_1.ptx 113 : 2560000 28849408 0 0 0 0 0 0 0 
_2.ptx 113 : 3072000 99711 0 0 0 12000 12000 0 0 
_1.ptx 114 : 2560000 869127744 10765696 0 0 157328 80000 0 0 
_2.ptx 114 : 3072000 122981 0 0 0 0 0 0 0 
_1.ptx 115 : 2560000 21429952 0 0 0 0 0 0 0 
_2.ptx 115 : 3072000 2246593 0 0 0 12000 12000 0 0 
_1.ptx 116 : 2560000 16538808 0 0 0 0 0 0 0 
_2.ptx 116 : 3072000 99826 0 0 0 12000 12000 0 0 
_1.ptx 117 : 10000 103796 0 0 0 0 0 0 0 
_2.ptx 117 : 3072000 19639424 0 0 0 0 0 0 0 
_1.ptx 118 : 10000 3142870 1256320 0 0 10000 10000 0 0 
_2.ptx 118 : 3072000 33281920 0 0 0 0 0 0 0 
_1.ptx 119 : 10000 103278 0 0 0 0 0 0 0 
_2.ptx 119 : 3072000 39006592 0 0 0 0 0 0 0 
_1.ptx 120 : 10000 74219 0 0 0 0 0 0 0 
_2.ptx 120 : 3072000 28473408 0 0 0 0 0 0 0 
_1.ptx 121 : 10000 103429 0 0 0 0 0 0 0 
_2.ptx 121 : 3072000 27815424 0 0 0 0 0 0 0 
_1.ptx 122 : 10000 3142629 1261568 0 0 10000 10000 0 0 
_2.ptx 122 : 3072000 13710336 0 0 0 0 0 0 0 
_1.ptx 123 : 10000 72515 26592 0 0 10000 10000 0 0 
_2.ptx 123 : 3072000 25410784 0 0 0 0 0 0 0 
_2.ptx 124 : 3072000 10719648 0 0 0 0 0 0 0 
_1.ptx 125 : 10000 63234 0 0 0 0 0 0 0 
_2.ptx 125 : 1536000 10698432 0 0 0 0 0 0 0 
_2.ptx 133 : 1536000 207540000 0 0 0 48000 48000 0 0 
_2.ptx 134 : 1536000 26155200 0 0 0 48000 48000 0 0 
_2.ptx 135 : 1536000 9490528 0 0 0 0 0 0 0 
_2.ptx 136 : 1536000 23954752 0 0 0 0 0 0 0 
_2.ptx 137 : 1536000 27089920 0 0 0 0 0 0 0 
_2.ptx 138 : 1536000 12812128 0 0 0 0 0 0 0 
_2.ptx 139 : 1536000 24773216 0 0 0 0 0 0 0 
_2.ptx 140 : 1536000 17347136 0 0 0 0 0 0 0 
_2.ptx 141 : 1536000 18285056 0 0 0 0 0 0 0 
_2.ptx 142 : 1536000 17131328 0 0 0 0 0 0 0 
_2.ptx 143 : 1536000 513130720 6424832 0 0 94592 48000 0 0 
_2.ptx 144 : 1536000 12911520 0 0 0 0 0 0 0 
_2.ptx 145 : 1536000 62376 0 0 0 0 0 0 0 
_2.ptx 146 : 1536000 1861214 748672 0 0 6000 6000 0 0 
_2.ptx 147 : 1536000 61908 0 0 0 0 0 0 0 
_2.ptx 148 : 1536000 48557 14176 0 0 6000 6000 0 0 
_2.ptx 149 : 1536000 9782912 0 0 0 0 0 0 0 
_2.ptx 150 : 1536000 178506208 0 0 0 48000 48000 0 0 
_2.ptx 151 : 1536000 30458016 0 0 0 48000 48000 0 0 
_2.ptx 152 : 1536000 9410848 0 0 0 0 0 0 0 
_2.ptx 153 : 1536000 25151904 0 0 0 0 0 0 0 
_2.ptx 154 : 1536000 28276384 0 0 0 0 0 0 0 
_2.ptx 155 : 1536000 12568096 0 0 0 0 0 0 0 
_2.ptx 156 : 1536000 24579936 0 0 0 0 0 0 0 
_2.ptx 157 : 1536000 17266304 0 0 0 0 0 0 0 
_2.ptx 158 : 1536000 18351808 0 0 0 0 0 0 0 
_2.ptx 159 : 1536000 17223456 0 0 0 0 0 0 0 
_2.ptx 160 : 1536000 519016256 6430208 0 0 94536 48000 0 0 
_2.ptx 161 : 1536000 12768704 0 0 0 0 0 0 0 
_2.ptx 162 : 1536000 9804304 0 0 0 0 0 0 0 
_2.ptx 163 : 6000 61879 0 0 0 0 0 0 0 
_2.ptx 164 : 6000 1872491 750080 0 0 6000 6000 0 0 
_2.ptx 165 : 6000 61665 0 0 0 0 0 0 0 
_2.ptx 166 : 6000 886986 0 0 0 6000 6000 0 0 
_2.ptx 167 : 6000 67567 0 0 0 0 0 0 0 
_2.ptx 168 : 6000 61947 0 0 0 0 0 0 0 
_2.ptx 169 : 6000 61728 0 0 0 0 0 0 0 
_2.ptx 170 : 6000 46923 13728 0 0 6000 6000 0 0 
_2.ptx 172 : 6000 37753 0 0 0 0 0 0 0 
